date,rating,review
수정일: 3년 전,별표 5개,"사적 117 호 . 우리나라 5개궁중 젤 먼저 또오르는 궁궐이며 광화문 이순신장군 세종대왕이 서있는 길의  끝에 위치해 있어 찾기 쉽다. 도성의 북쪽에 있어서 북궐이라고 불렸으며 조선왕조 건립에 창건되었으며 초기에는 정궁으로 사용하다 임진왜란때 전소되어 오랫동안 폐허로 있다가 조선 말기 고종 때 중건되어 잠시 궁궐로 사용되었다. 이성계가 왕이되어 3년째 궁의 창건 이듬해 완성.당시 궁의 규모는 390칸 비교적 작은 규모였다고 한다. 궁의 명칭은 '시경'에 나오는 '이미 술에 취하고, 배부르니 근자만년 그대의 큰복을 도우리라'에서 두자를 따서 '경복'이라고 지었다. 이곳은 정조즉위 , 세종은 집현전은 두고 학문을 가까이하였으며 임지왜란시 전소 이때 창더궁,창경궁등도 소실.  한동안 재건으로 타협을 못보다 소실된지 270년이 지난 1867년 궁 완공. 흥선대원군이 7,225칸 반 대규모로 지음. 이후 명성왕후 시해 사건으로 러시아공사관으로 거처를 옮겨 궁궐은 비고, 1910년 국권을 잃어 일본인들은 궁안의 전,각,누각등 4,000칸을 헐어 민가에 방매. 일부 교태전, 강령전,만경전등을 철거. 궁의 중심건물인 근정전 정면에 맥을 끊기 위해 매우 큰 석조 건물인 총독부청사를 지어 가려 버렸다.자선당 자리에도 미술관을 지어 궁의 옛모습을 인멸.1995년 8.15광복 50주년을 맞아 조선 총독부 철거.2001년 10월 복원,낙성. (네이버 지식에서 간략이 추스려봤지만, 역사를 바로 알아야 얼마나 소중한지 다시 한번 느끼는 계기가 될 듯 싶습니다.) 외국분들이 오신다면 5개궁 모두 둘러 보심을 강추합니다"
3년 전,별표 5개,"경복궁투어  ) 하기 딱 좋은 봄날이에요 _  한복 입고 입장시, 입장비는 무료!랍니다 _  한복체험과 함께 이색적인 경복궁투어 해보시길 추천해드려요 ~~     경복궁 관람시간   (입장은 마감 1시간 전까지만가능합니다)  3월 ~ 5월   09 00~18 00  6월 ~ 8월   09 00~18 30  9월 ~ 10월   09 00~18 00  11월 ~ 2월   09 00~17 00"
6년 전,별표 3개,우선 한국인이라서 그런지 복원했다고는 하지만 역시나 넘 현대적인 느낌이 많이 드는건 어쩔수없다고 생각됨니다 자연의 아름다움과 또 우리나라의 옛 조선의 모습으로 본다면 한번쯤은 가보는것도 좋은것 같습니다 고풍스런느낌이 너무 인위적이여서 크게 마음에.... 옛조선을 느낄수있는 컨텐츠가 조금은 더 필요한것같네요 조금이라도 옛정취를 느낄수있는 ㅎㅎㅎ
수정일: 7년 전,별표 5개,"광화문광장과 함께 이어져있는 명실상부 서울 최고의 명소. 비록 임진왜란과 일제시대 때 많이 훼손되어 대부분이 복구되었지만 조선의 수도 한양의 왕궁으로써 분위기와 멋이 여전히 살아있는 곳이자 광화문광장에 있는 조선 최고의 성군 세종과 장군인 충무공과 함께 대한민국의 자랑인 장소. 워낙 역사가 긴 장소인 만큼 역사적 내용들을 좀 알고가거나 간단한 가이드라도 있으면 더 의미있는 시간이 될거같음.  입장료는 3000원 밖에 하지않으며 한복을 입고 들어가면 무료입니다. 일본에서도 왠만한 작은 절도 5000원 이상 하는 편인데 서울에서 가장 큰 고궁치고 정말 입장료가 싼편입니다.  해질녘에 가면 정말 멋진 인생샷을 찍을 수 있는 곳이 너무 많아요. 특히 여성분들은 한복입으면 경복궁과 너무 잘어울림. 관광객은 물론이며 한국분들도 한복 많이 입고다니더라구요.  경복궁역, 안국역 부근에 저렴하게 한복 빌릴 수 있는 곳이 많으며 반드시 날 좋은날 방문하는 것을 추천."
1년 전,별표 5개,조선시대 건축한 문화유산 야간 개장으로 차으로 멋지고 뭄화유산의 가치를 느껴 봄. 가도 가도 또 가고 싶은 곳.
5년 전,별표 5개,겨울북궁 다녀왔어요. 옛 한양의 희귀한 나무 수종들로 조경된 아름다운 정취와 웅장한 기와 건물들을 볼 수 있어요. 근정전등 임금이 집무했던 공간들과 미로 같은 안채 문과 뜰을 밟으며 단청이 발린 유려하고 아기자기한 멋도 볼 수 있습니다
1년 전,별표 5개,한복입으면 무료입장이네요 한복입은 사람에게 특혜가 많은 곳이라 너무 좋아요 근래 한궁에서 제일 많은 외국인 관광객이 있어서 뿌듯했어요 딸도 경복궁이 너무 이쁘다고 우리나라 문화유산 너무 멋지다고 뿌듯해하네요 이렇게 관리가 잘되어 있어서 침 좋아요
5년 전,별표 5개,"입장료는 1인 3,000원이고, 주차료가 두시간 기준 5,000원이었어요 !  사진이 하늘이 흐려서 너무 아쉬웠지만, 사진보다 실제로 가서 보는 게 백만배 정도 더 너무너무 멋진 곳이었어요. 1시간 30분 ~ 2시간 정도 관람시간 생각하면 좋을 것 같고, 생각보다 넓고 볼 수 있는 공간도 많아서 천천히 데이트 한다고 생각하면서 걷고, 쉬다가, 구석구석 산책도 하면서 구경 하시면 너무 좋을 것 같아요 ㅎㅎ"
6년 전,별표 5개,궁의 모습과 전경이 아름답고 역사와 전통문화를 좋아해서 방문 할때마다 만족스러움. 외국인 관광객들이 많이 있지만 한가로운 평일에 방문해서 아름다운 궁궐을 감상하며 산책하기 좋음. 날이 너무 춥거나 더울때는 경복궁 내에 있는 국립고궁박물관과 국립민속박물관에 방문하여 전시품 감상도 하면서 잠시 쉬어가면 좋을 듯.
10개월 전,별표 5개,우리나라 최고의 궁이죠~ 정말 위치도 왕 자리에서 본 서울 등 멋있습니다.
3년 전,별표 5개,"경복궁은 언제가도 멋지지만 특히 밤 풍경이 예술입니다.특히 경회루 앞에서 사진 찍으면 정말 잘나와요 (    ꇴ    )  근처에 까페도 있어서 음료수 마시면서 걸으면 굿굿굿       게다가 경복궁은 우리나라의 문화적 랜드마크 입니다.ʕ ﻌ ʔ   이렇게 멋지고,문화유산이기 까지 하면 반칙 아닙니까 이거??ㅎㅅㅎ  특히 경복궁 입구에 보면 신하들 계급이 새겨진 비가 세워져 있는데 바닥이 울퉁불퉁한 돌로 되어있습니다. 그 이유는 임금님 알현을 할 때 바닥을 바라보고 있어야 하니 빛이 반사되는 매끄러운 돌 대신 울퉁불퉁하고 빛이 반사되지 않는 바닥으로 한 것이라고 합니다.이때,임금님이 신하들을 얼마나 아끼었는지 알 수 있습니다.  이런 간단한 경복궁에 대한 유래도 알아보며 우리 같이 경복궁 걸어봐요~~ ٩(ˊᗜˋ )و"
수정일: 2년 전,별표 5개,"경복은 복을 도우리라는 의미라고 한다. 조선 왕조의 정궁으로 광화문을 거쳐 근정문, 근정전, 강녕전 외에 여러 건물들이 있고 2개의 연못 경회지와 향원정이 있다. 또한 고궁박물관 및 민속박물관이 동서편에 함께 위치한다."
2년 전,별표 5개,서울에 있는 궁 중에 제일 큰 궁이라서 그런지 웅장하고 아름다웠다 휴가철에 주말까지 겹쳐서 그런지 관광객이 너무 많아 정신이 없다 경회루 입장은 사전 신청을 해야되는데 하지 못해 아쉬웠다
수정일: 5년 전,별표 5개,날씨도 좋았고 너무 멋진 궁의 모습도 좋았습니다. 마침 경회루의 심천전 공연에서 '세상이라는 것이 곱고도 곱더이다. 부디 고운 세상 만나소서' 고운 보랏 빛에 이런 고운 말을 담아내니 가을밤이 더욱 아름답게 느껴졌습니다.
3년 전,별표 5개,언제 가도 좋은 곳입니다. 갈 때 마다 느낌이 다른 곳입니다. 한복을 입은 외국인들을 볼 때면 괜히 마음이 몽글몽글 해지는 곳입니다. 경회루도 미리 예약을 한다면 안으로 들어 갈 수 있습니다. 경복궁을 통해 청와대로 갈 수도 있습니다. 꼭 한 번 아니 여러번 방문을 추천해 드립니다.
7년 전,별표 5개,도심 속의 역사 여행과 전통 궁궐에 대한 건축의 아름다움을 동시에 느낄 수 있는 장소. 생과방 체험은 4시반에 일찍 끝나서 아쉬웠음. 운영 시간 연장 필요함. 좀 더 다양한 체험을 할 수 있다면 좋을 듯.
3년 전,별표 5개,경복궁은 항상 멋있습니다. 우리나라의 전통적인 고궁이 지닌 아름다움을 느낄수 있죠. 한복을 입고 가시면 더 좋은 경험이 되실겁니다.
1년 전,별표 5개,일제때 훼손되서 건물은 많이 없지만 남아있는건물이며 새로 복원한건물들 보면 너무이쁘고 잘지었다라는 생각이든다 나머지는 사진으로 표현하게씀
6년 전,별표 5개,경복궁이 자리 잡은 위치는 도성의 북쪽 북악산 바로 아래이다. 궁의 전면으로 넓은 시가지가 전개되고 그 앞에 안산인 남산이 있으며 내수인 청계천과 외수인 한강이 흐르는 명당이다. 궁의 왼쪽으로 종묘가 있고 궁의 오른쪽에 사직단이 자리 잡고 있는데 도성 건물배치의 기본형식인 좌묘우사를 따른 것으로 알고 있다 궁의 주요건물들도 모두 남향으로 되어 있고 건물의 배앞 부분에는 정전과 편전이 놓이고 뒷 부분에는 침전과 후원이 자리 잡고 있다. 경복궁은 사계절 느낌이 달라 날씨가 좋은날에는 아름다운 사진을 카메라에 담을 수 있다.
2년 전,별표 5개,가이드라이브를 통해 문화해설사와 함께 하는 고궁투어.2시간 가량  넘 재미있고 유익한 전문가와 함께하는시간.남편과 함께 했던  추억의 한페이지
1년 전,별표 5개,조선시대의 궁전으로 근정전 강녕전 경회루등 많은 유산들을 볼수있어요 입장료는 3000원입니다
3년 전,별표 5개,"두말할 필요없는 조선의 정궁, 한국의 대표 궁궐!! 근정전의 웅장함과 연못과 조화를 이룬 경회루와 향원정, 고종의 서재 집옥관은 예쁘고 운치있는 작은 도서관이예요~~"
3년 전,별표 5개,역시 우리의 궁전. 내국이나 외국인이 한복을 입고 다니는 모습이 좋았고 특히경회루 내부로 들어가 해설사의 설명을 들으며 내부에서 경복궁을 바라보는 것도 뚯 깊었다.
1년 전,별표 5개,경복궁은 보통 외국분들이 많이 오시네요. 궁 안으로 깊이 둘어오시면 조용히 사색하기 좋습니다.
4년 전,별표 4개,아내 그리고 아들을 대리고 야간관람을 하였습니다. 좋은 볼거리와 멋있는 정취를 느낄 수 있는 그런 시간이었네요. 생각 외로 평일에도 많은 사람들이 찾고 있었습니다.
5년 전,별표 4개,서울 대표 여행지가 아니라 대한민국을 대표하는 여행지 중 하나가 경복궁이다. 조선의 궁이자 대표적인 경회루와 다양한 궁의 건물들은 한국적인 특징을 가장 잘 보여준다. 취타대의 행진과 수문장의 교대의식은 이벤트로 진행되어 볼거리를 제공한다. 다만 이런 이벤트가 밋밋해서 아쉽다.  곳곳에 촬영할수 있는 아름다운 건믈들이 있고 정원도 잘 조성되어 있다. 입장료도 다른 나라들의 대표적인 궁들에 비하면 상대적으로 저렴하다. 주변에 한복을 빌려주는 업체들이 많아서 한복을 입고 있는 광경을 많이 보는데 나름 괜찮아보인다.  궁이 전체적으로 잘 관리된 느낌이 들만큼 깨끗하고 근정전은 가장 북적인다  경회루는 경복궁 내에서 가장 뷰가 좋다. 평화롭고 한적한 느낌이 참 좋다.  넓은 지역을 발품팔아 다니며 이것 저것 보는데 단지 외관민 본듯한 아쉬움이 남는다.
2년 전,별표 4개,"우리 한국인의 얼이 담긴 문화 유적지. 경복궁. 외국인들이 관광지로 가장 많이 찾는 곳. 내가 간 날은 4.12. 토요일. 그래서인지 외국인들이 무척 많았다. 한복 체험 겸. 경복궁 근정전. 사정전 등을 배경으로 사진 찍고 있었다. 마침 이날 사정전에서 퇴계 선생 ㅇ사지막 귀향길 재현 행사 개막식이 있었다. 13박 14일 여정의 막이 오른 행사였다. '퇴계의 길 미래를 잇다'라는 주제로 학생, 지역 인사, 교사, 도산서원선비문화 지도위원들이 이 귀향길에 직접 참여하여 퇴계정신을 기리는 여정의 시작을 열었다."
2년 전,별표 5개,궁궐 면적이 매우 넓지만 일제시대때 건물들이 많이 헐려 휑~한 느낌을 지울 수가 없습니다. 아직 복원중인 곳도 있습니다. 빨리 원래 모습을 찾길 바랍니다.
6개월 전,별표 5개,우리나라 관광지로 너무 좋은 곳. 그러다보니 외국인들도 엄청나게 많다. 한복입고 있는 사람들도. 중국인 단체투어도 엄청 많은데 한국어보다 중국어가 더 많이 들릴 지경.  참고로 만 24세 미만은 입장료 무료
6년 전,별표 5개,국립민속박물관을 지나 경복궁으로 성인 3000원입장료를 내고선  경복궁곳곳을  관람했는데  한옥의웅장함과 아름다움은 외국어디와도 비교해도 최고라고   자부할만큼  아름다웠네요 인사동부터 북촌한옥마을을 지나 삼청블루보틀 카페를지나니   민속박물관이 근처에 위치해있어요 현대미술관부터  경복궁까지  관광하시기에 너무 좋은코스입니다
수정일: 10개월 전,별표 4개,이야기가 있는 고궁 걷기 가을 입구 빗속에 산책 경복궁 나들이 처마에서  떨어지는 낙숫물과 살짝 단풍든 이파리와 고궁의 전각 특유의 정취가 좋았어요
4년 전,별표 5개,"현대와 옛것을 공유하기엔 궁 만한곳이 없죠? 친구랑도. 때론 혼자. 궁 산책은 역시 최고입니다    개인적으론 창덕궁을 더 좋아하는데 월요일인 오늘 휴무라, 경복궁을 다녀왔네요  "
5년 전,별표 5개,"서울 살면서, 한국 살면서 제대로 가본게 처음이네요. 비록 온전치 않은 모습이지만 그래도 너무 멋스럽고 운치있었습니다. 코로나 끝나면 해설사와 함께하는 투어 꼭 해보고싶어요"
7년 전,별표 5개,창덕궁보다 훨씬 규모가 있고 더 웅장한 느낌은 나만 그런가? 외국인들이 더 많이 찾는곳같다. 경회루의 규모는 가히 상상  그이상. 다 돌려면 힘드니까 쉬엄 쉬엄 즐기면 좋을것 같네요
